id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm
ed9b924bdbd0fd22c60aba6dddfbb6e5,audio,60.0,1046.0,1.0,675,22,9,16
bc86251d831265a9937ccfccecd6c224,automotivo,59.0,867.0,5.0,1500,68,9,33
d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,25.0,267.0,2.0,1550,35,30,40
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,46.0,1969.0,1.0,683,31,16,16
fc37e09bb4dadd1eef5e92e954b1c72e,bebes,51.0,1243.0,2.0,500,30,6,23
ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,52.0,1113.0,2.0,300,20,34,44
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,44.0,820.0,1.0,350,16,16,15
c8149a123a4dccdd873b3de1e7867bba,cool_stuff,51.0,425.0,1.0,250,16,12,11
bdb0b11a36aed4d0d862a7037c838560,telefonia,45.0,742.0,3.0,383,16,12,13
9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,56.0,1173.0,1.0,1300,30,16,16
c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44.0,744.0,1.0,4300,16,15,11
c244b71b9f393724eaf2792a96427931,moveis_decoracao,59.0,589.0,1.0,400,17,8,17
f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,58.0,262.0,1.0,1400,25,10,25
e1bb819e98ca4d6153c28872921f171e,automotivo,56.0,1108.0,6.0,450,20,15,15
cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,54.0,660.0,1.0,154,17,10,13
d400b62525c30cb8ec0786613bb0d93f,eletroportateis,58.0,613.0,1.0,650,16,10,16
9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,34.0,1122.0,2.0,100,18,11,14
e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,52.0,646.0,1.0,400,16,30,20
9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800,30,6,20
ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54.0,687.0,2.0,1150,32,5,30
a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58.0,678.0,1.0,1250,19,17,22
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,60.0,950.0,2.0,1300,42,12,20
f0ea71b6e2ab4cb3bd8f5ba522a25a56,,,,,1300,30,20,30
fedccbd5e370e8ddb7aae6fb4cb70347,,,,,1200,20,20,20
ef1c1ac9af94321c7af51e984279cb6b,construcao_ferramentas_construcao,58.0,138.0,6.0,14900,48,30,48
afb0d399cb1dec68de437eec41c94fad,telefonia,58.0,733.0,6.0,100,18,6,14
e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0,1150,27,15,16
f3979f97b4913d696bbe9c7c425c5e4e,bebes,36.0,654.0,3.0,18667,88,28,67
d8160f4d642dacdcdb00f26b434a6033,pet_shop,42.0,244.0,4.0,4050,30,53,30
96341c5bd303e04bee20bcd01431dfaf,artigos_de_festas,60.0,430.0,1.0,200,16,6,11
e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57.0,651.0,1.0,500,25,15,20
d48782d1a53a65a84d63efd6aabd4f03,construcao_ferramentas_construcao,38.0,409.0,2.0,8817,43,24,47
914a1be6110e7ce3289dbf55ec0d9704,cool_stuff,58.0,989.0,1.0,2050,42,25,15
ae4a8a8e8a8f8850c720e68c182b1625,eletronicos,60.0,300.0,4.0,24050,80,30,60
dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,59.0,1935.0,3.0,300,27,11,15
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,55.0,266.0,3.0,667,20,17,18
f50df9b142a624bf4c4d8495489a207e,brinquedos,60.0,804.0,1.0,600,23,25,20
f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,59.0,374.0,2.0,1450,38,31,24
c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28.0,1252.0,3.0,400,20,30,11
e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47.0,1090.0,1.0,850,16,14,11
9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35.0,1101.0,1.0,250,42,2,30
bdf5efab9b8b85e6a49603007646f763,livros_tecnicos,25.0,2021.0,1.0,213,21,2,14
e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,60.0,196.0,4.0,1150,30,30,30
dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,58.0,1969.0,2.0,3000,69,11,11
b6665355b9d865e088250a5c8d7b36c1,brinquedos,58.0,246.0,1.0,300,37,20,20
b415213dee0b8051901b7ebe5a6b99f4,fashion_bolsas_e_acessorios,51.0,1081.0,1.0,415,23,19,18
aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,49.0,472.0,1.0,700,20,15,20
913dfadde395f6049127173cfbb96121,informatica_acessorios,24.0,718.0,2.0,200,41,2,29
91ad72a5e0313d764d9603f18f2c3658,telefonia,59.0,486.0,1.0,253,20,10,18
cedc0a95516e84ab083db0319e55003f,automotivo,58.0,1590.0,4.0,7350,24,69,53
ca078ba5884f07fd8e2ec7f7b13556f1,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0,4400,27,27,37
c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,49.0,1216.0,1.0,1600,20,20,20
d88cd106d68ac93feccee719004d247d,informatica_acessorios,25.0,153.0,3.0,250,16,15,15
af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200,24,2,17
dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,26.0,3694.0,1.0,300,20,10,15
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58.0,1042.0,1.0,2000,28,8,15
ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900,30,6,30
a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,55.0,716.0,1.0,1400,25,35,35
a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100,25,22,21
c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450,23,7,23
d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200,34,8,22
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700,34,10,34
95e18e6f72e096de84ad972456780aa0,beleza_saude,49.0,166.0,1.0,325,25,10,13
da86f2cc2faf840b7b86390726b88905,perfumaria,37.0,107.0,2.0,200,22,3,11
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950,40,6,35
e9f4a2b16f44a27e454037659cceb20f,automotivo,47.0,84.0,2.0,200,32,8,26
af5dce27d2097e3cbfeb25ad9eac092c,cool_stuff,52.0,330.0,1.0,1650,33,44,19
99d1f27bf9ea0392ab69d0203c6efdc4,perfumaria,60.0,1772.0,1.0,150,16,16,15
b7f70c625521ad94f77e9aa1218fd9fa,pet_shop,60.0,1614.0,1.0,2900,83,82,12
99b4596b82b6f75d453160c9c75e01f4,artigos_de_festas,36.0,378.0,1.0,1550,23,17,18
9e3fb85220e7c0d45fab9a93288ec717,automotivo,52.0,1304.0,1.0,200,18,9,13
e834949329e7a91948b7c8a01f508b6d,papelaria,51.0,59.0,1.0,100,16,5,16
9a3d13559997d2639ebd02e75913b799,beleza_saude,51.0,495.0,1.0,233,18,16,14
ca26080d8f0fa848c329fe732f5e34e8,,,,,1800,25,25,25
bae8ac5e125a98fe445bc17714104709,malas_acessorios,57.0,455.0,3.0,10700,40,100,16
bfd9a39f1774d4ca8773f1f42f09d187,bebes,60.0,849.0,5.0,750,50,5,40
b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44.0,233.0,5.0,461,18,10,14
f7740e5b4337a3cc4a8a204553101a85,beleza_saude,43.0,876.0,2.0,543,30,12,16
a928a2cfd4d897610150b956e89a4e56,cama_mesa_banho,58.0,774.0,1.0,1550,32,8,29
bfae0d55eef43da69474aadac456cbe4,esporte_lazer,56.0,1494.0,1.0,300,20,20,20
8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,47.0,886.0,4.0,500,30,14,16
f99af3a3d10f7a52df7eb10abd1b72be,telefonia,55.0,880.0,3.0,50,18,6,11
bb9aa579b534cb9d96b38fcac94759b6,eletronicos,55.0,1702.0,5.0,750,21,10,14
a24b0a4730a6f5b13a3502fb5065a814,moveis_decoracao,50.0,314.0,1.0,400,40,15,40
d6637aee74ba05e42bc17a047c335209,beleza_saude,55.0,1181.0,1.0,250,16,11,14
aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,49.0,375.0,2.0,2000,20,40,30
ce87eb0f80420c505b53adef21bf93d6,livros_tecnicos,18.0,612.0,1.0,500,23,2,16
f997c8ca952938be7b2d487f761c7e76,telefonia_fixa,50.0,78.0,1.0,99,22,3,16
aea89e156fe6705b458e900a8790af90,esporte_lazer,45.0,179.0,1.0,1150,16,12,12
dd1b2eb34840957a13204dd3dbc588bd,cool_stuff,52.0,673.0,1.0,175,30,20,25
cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,57.0,991.0,1.0,217,17,13,15
a2b35668d3b4c6f34b35c9f702ecc5b9,fashion_bolsas_e_acessorios,42.0,831.0,1.0,100,16,5,16
bad25f9c179bd093af5ce28af7fd40f5,informatica_acessorios,36.0,218.0,1.0,900,30,14,11
9291234bfd76d396f56b5175d435dd84,moveis_decoracao,40.0,274.0,1.0,200,27,10,12
f5287cac0d71b68c9cbf57fe0e19181e,automotivo,49.0,199.0,1.0,2800,95,7,33
de7d3a484ee73d0be8b0b3518f910201,esporte_lazer,56.0,1100.0,2.0,300,30,20,40
b4c8d3313b98fd124a787b571ac94148,utilidades_domesticas,58.0,102.0,1.0,200,30,40,30
c24f692e0f20f854c24c31517610ba7c,telefonia,54.0,1057.0,6.0,200,18,3,16
c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,64.0,409.0,2.0,10900,45,15,35
9b393d3360316521a943267765a47fbf,beleza_saude,52.0,572.0,1.0,300,17,14,14
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51.0,122.0,4.0,450,20,31,30
9b191ab94826390cd135c837fb7bc881,cama_mesa_banho,56.0,729.0,1.0,2700,20,30,30
b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,58.0,663.0,1.0,4200,34,10,38
9ce90721c582bede1c152150a883b801,brinquedos,54.0,240.0,1.0,300,20,20,20
a56af7192032f295ac582a2d70e4caba,telefonia,57.0,1887.0,2.0,600,23,18,20
97593959fc8ee0c67ac6c5a33fe61f4b,relogios_presentes,55.0,943.0,4.0,450,16,11,12
96f6baf4d6a2f7c90932573600903489,casa_conforto,30.0,503.0,1.0,700,18,12,18
e4003447524c275bcd706d07068b3f3d,telefonia,25.0,287.0,1.0,75,19,3,11
d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50.0,589.0,2.0,600,19,10,15
baf76b06184501269d8e44228cc940ac,automotivo,60.0,332.0,2.0,100,16,5,16
c2df3d01bc5d236c85400b0d432bf97b,consoles_games,15.0,728.0,1.0,110,17,2,14
98600823ba81f3ba76386dac7c31ee06,beleza_saude,47.0,1115.0,3.0,125,24,12,20
e29f2f8197f332ab172ad9ea6566853d,informatica_acessorios,59.0,445.0,1.0,133,16,12,15
dd7a209a646c04c176d7e9e9c855eeac,esporte_lazer,51.0,546.0,3.0,750,23,28,38
e7ef7e0bc312196681f8304cf7ddd92e,automotivo,37.0,269.0,3.0,6700,70,25,22
bc7496ccc90a64c022a56021c65c9cda,utilidades_domesticas,28.0,238.0,1.0,150,26,16,16
c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,42.0,331.0,1.0,550,23,37,35
a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25.0,253.0,3.0,7000,25,25,25
b98546b83abd474d9517e36a1eddbc22,esporte_lazer,56.0,617.0,3.0,1100,32,9,21
a1766f2d27b4e90a0d78d8e115295399,perfumaria,58.0,942.0,2.0,450,16,16,22
fddede0d4854d07dbb9bcf3b090697f3,automotivo,53.0,357.0,2.0,500,16,16,12
a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51.0,231.0,1.0,2100,40,6,29
cb57afec681197430ddab41d90304aba,esporte_lazer,55.0,416.0,1.0,400,22,5,20
ffa5d8273d8e03363bb4014de3f89dce,pet_shop,50.0,619.0,5.0,1150,40,20,30
95b6e8160fbea38f306a26e66a6465a3,automotivo,59.0,555.0,1.0,4500,59,10,59
ac4005f3f9d2fba6bb8feb0ee1dc1395,utilidades_domesticas,30.0,167.0,1.0,2150,21,4,71
d31bf2a9527a3b785e229da07cbb86af,utilidades_domesticas,30.0,299.0,2.0,250,16,23,14
fe705ffbaa3804c5562b8b1046157a6c,beleza_saude,46.0,803.0,1.0,350,22,3,15
e9896cd67d67e394cc2d3b0ecfd11eb2,malas_acessorios,56.0,488.0,3.0,17150,36,48,56
fc5c33cddd49638580cfe9fec90aa943,bebes,16.0,978.0,1.0,300,16,8,11
aeb4a18fc6dad1f6cb6474d69f634ad2,cama_mesa_banho,55.0,617.0,1.0,6400,30,30,30
b7ffd29379437fd3b580dd2deb8e50c4,cama_mesa_banho,59.0,497.0,2.0,1350,50,11,11
c9cfa62f6407e7bad1a59a8ad7255d4e,telefonia,56.0,214.0,2.0,200,22,16,16
94e25ee525bdcdce608d423d902a0372,alimentos_bebidas,58.0,457.0,3.0,2950,17,22,17
a53e969a04fa632529307e0e04d4c68a,informatica_acessorios,54.0,90.0,2.0,100,16,8,11
b8fd372c103037c02e9898f76ba0ab4c,cool_stuff,35.0,240.0,3.0,130,100,25,35
ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao,33.0,106.0,2.0,250,20,20,20
c7b17e51e4a7c527e89a7d5cf6f2415a,construcao_ferramentas_construcao,56.0,1133.0,1.0,4200,30,20,20
dd28e3f8ffd0e519d30839eb27ccfae3,informatica_acessorios,55.0,956.0,3.0,239,27,8,16
a853bf1a5f8d9f04f5df123168164720,livros_importados,63.0,1071.0,7.0,1300,29,9,18
8f4735c09292c695473969af57466365,fashion_bolsas_e_acessorios,60.0,83.0,1.0,200,16,2,11
bcac2cdcd851929a5caa3e1508d5abc9,utilidades_domesticas,45.0,928.0,1.0,800,39,6,28
dfb6e01f3415c48d80b21a9c1dd97697,construcao_ferramentas_construcao,59.0,274.0,1.0,150,24,13,13
b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,50.0,214.0,4.0,1600,25,9,17
ca4a58d8a97a4e1c5822292d4cfcb4b6,fashion_bolsas_e_acessorios,35.0,385.0,1.0,100,17,3,12
e4f7023069a24c2297617d935f783a5c,informatica_acessorios,52.0,294.0,2.0,1000,20,20,20
ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60.0,473.0,1.0,600,30,4,20
b61d1388a17e3f547d2bc218df02335b,,,,,350,16,6,11
c828d9e817355cc55ab8a449b2299f25,consoles_games,48.0,691.0,2.0,317,20,7,16
cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33.0,94.0,1.0,18450,68,21,42
ddddff18d8f990347156c317421df46d,malas_acessorios,47.0,114.0,1.0,1000,35,10,34
f7e0b1caf4e8709c62147484d5b1aa6a,perfumaria,55.0,310.0,3.0,200,20,5,13
9af87df86e72ade39565a7b20d8cecd3,beleza_saude,40.0,774.0,1.0,625,16,14,15
b9adb2d8377c195da59e75743dbb7133,,,,,200,16,2,11
d0c59b22539b0b391e5834a1dae7caa8,brinquedos,35.0,272.0,2.0,350,19,22,17
eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57.0,1268.0,2.0,102,20,6,13
ea697d5bbca113fdf96cf66f7aa135c8,beleza_saude,36.0,668.0,1.0,650,16,40,11
919f371545037a68a1585ef9f0b9494a,climatizacao,52.0,1427.0,1.0,10050,51,49,24
a7f2b139c27a47d32a6ab4529c65c134,relogios_presentes,59.0,168.0,3.0,200,16,2,11
c2c951d6f458fe552a49dcd590bdb4a6,cama_mesa_banho,55.0,661.0,1.0,1200,35,3,30
df3975eccff1508fbdf8874d3b4edadc,livros_tecnicos,53.0,1909.0,1.0,500,25,4,18
c2c4115f38ec8f43e1052cf0735e289b,moveis_decoracao,39.0,202.0,1.0,2300,40,10,30
e8f625d123fb9e3cdf3e99bda7db0db1,esporte_lazer,54.0,664.0,1.0,250,22,10,15
c83bfa25f218562a2db2cb8abce10e1e,telefonia_fixa,63.0,150.0,2.0,100,16,16,16
9892435c317b92530812ef9fe68cffc6,fashion_bolsas_e_acessorios,51.0,731.0,1.0,200,16,2,11
c76ce8f19e21cfc8226f0551ed5da750,cool_stuff,54.0,940.0,1.0,1800,42,25,15
926ecae86335e45fea05e1e39e9a5be9,utilidades_domesticas,51.0,339.0,2.0,9500,42,54,25
ceeba7d5636e59173cc5f484e913db3d,,,,,30000,65,65,65
e5d51a994a31fdaf8d7ec087d31a9576,beleza_saude,44.0,610.0,1.0,600,26,6,18
b9055c6417cea84a8198fec56ff6148f,construcao_ferramentas_iluminacao,58.0,291.0,1.0,2350,30,30,30
995e25d9b46dee183004994645768d95,esporte_lazer,57.0,722.0,4.0,500,16,15,20
f9aa001a859b11fd798bb386f3d07eb0,pet_shop,54.0,802.0,17.0,9000,33,30,44
be19e1611a6015a66266d199ff3ccce0,consoles_games,38.0,456.0,1.0,150,29,2,16
d2806dfb8e3474bcba8b5bcd771ff12c,brinquedos,58.0,789.0,2.0,790,28,24,31
da37b504ecf6099b4f8af452ebdab0cc,bebes,39.0,1285.0,2.0,8200,40,35,35
e337509290028e0c81c0ac93d7b1234e,automotivo,46.0,2145.0,8.0,18000,50,20,20
b1fa0cf0885504d458c2a48e376ea087,moveis_decoracao,52.0,603.0,2.0,1200,65,12,12
9d358fd2a77935cffa32834b50cfb21e,cool_stuff,53.0,953.0,1.0,1200,42,25,15
de907886b218bfa2e0097c1fdff81785,eletronicos,60.0,443.0,2.0,100,22,4,11
d82bca823d7ea924fb38e011970205dd,moveis_decoracao,49.0,1720.0,2.0,600,65,11,11
a93ad122024312ca432da7f7b32474b4,cama_mesa_banho,48.0,267.0,1.0,1588,48,12,44
98bf9f3941be6afbca9ea37f8eb0c466,pet_shop,40.0,287.0,6.0,1400,20,16,22
ac01b71ddb644fe8806e71a6030accf9,moveis_decoracao,29.0,250.0,2.0,800,32,6,28
f110a8fd4a8052d5717ce2adc2bb71d0,esporte_lazer,57.0,1176.0,4.0,3350,66,6,43
b76d57984db550fe9e6f3ad3467e3025,market_place,63.0,1498.0,4.0,1800,20,40,21
a7bbff32c7321478b29f924301a1867d,utilidades_domesticas,31.0,322.0,2.0,300,25,6,15
b88d27345de2feed45475bb48cca74b1,papelaria,55.0,787.0,2.0,300,16,5,17
c72f08f769081bfde2959e39c5bde5d4,perfumaria,43.0,478.0,1.0,100,20,20,20
c857b96593773e940454e76efa8eabb3,moveis_decoracao,55.0,133.0,1.0,700,35,4,30
ceae7ba6df69ce2b3d1ec03bcfafc31a,automotivo,59.0,586.0,3.0,1125,60,8,33
d53b2798a5e86b8db90ea3c4855cb409,brinquedos,44.0,952.0,3.0,200,20,25,25
a861fc3f9efc96a2aa2f90a1e8a41875,utilidades_domesticas,56.0,217.0,1.0,400,17,11,11
980ecbcc15fe174ec1e5757c4d75b1bf,agro_industria_e_comercio,48.0,157.0,1.0,250,17,3,10
9914c493622d54a4297b480620db7cd7,ferramentas_jardim,45.0,434.0,2.0,5903,38,31,33
d19284bf0893e07e80c26fe4ad33458e,moveis_decoracao,47.0,1750.0,4.0,2550,105,3,70
cb5df9426d14898cd286c3c5ac0b8cea,automotivo,51.0,840.0,1.0,6800,45,20,45
9739d07ec835e1c66eedb9a6df402bd5,cool_stuff,44.0,354.0,5.0,900,43,21,26
cb2a50959c992d8d56a80c45b59e0441,esporte_lazer,51.0,236.0,2.0,400,38,26,26
c3f538a01c95c92ddb8055bcfc6f4bd0,instrumentos_musicais,48.0,2756.0,3.0,350,17,7,11
f3ff1b0df51e4b86a6dc168c8bfe7dc9,moveis_decoracao,63.0,394.0,1.0,1650,45,15,35
fda6a1e500285956c972ec2fe10f4923,alimentos_bebidas,52.0,1412.0,1.0,1850,20,20,20
a669398f595527fc03acc1ebda6b3cce,beleza_saude,58.0,905.0,2.0,300,20,10,15
d332776387e352fbd83df0136cf05db1,esporte_lazer,60.0,1483.0,1.0,100,20,8,16
cabf8b8ae04dbb649a84f493660febbe,moveis_decoracao,54.0,553.0,1.0,1200,35,9,25
b0069f9a7b1811276378d64200846ea3,eletronicos,47.0,653.0,1.0,150,16,16,16
9474f3c0da0c4fd0bdf88cf6ac1b5d04,moveis_decoracao,51.0,208.0,3.0,200,55,6,55
c47d256557f7fa30144ecea5722eebc2,papelaria,59.0,307.0,2.0,8350,38,30,28
edffab3eae08991a067c2c7664821661,moveis_decoracao,55.0,1646.0,1.0,300,16,6,11
a8115d34a4b7b74388da609692162c37,informatica_acessorios,34.0,1080.0,2.0,250,41,2,29
f0bc8fe90b1c3901a14ba52f6aa17273,telefonia,60.0,549.0,4.0,100,18,12,16
d248fe1e952b5b5d62572369cc23ac3c,relogios_presentes,34.0,608.0,3.0,600,23,19,15
9d29a021677d35a6b84c543bbdbcf120,utilidades_domesticas,50.0,205.0,1.0,800,16,11,18
9f69acd4da62618a3f6365b732d00ccd,,,,,850,27,13,21
d9d1f8a93d1a991de6f45594b717b858,informatica_acessorios,57.0,2637.0,3.0,1000,20,25,20
bd481cb85531aa8ef9c09eb9e6a9e0a9,fashion_bolsas_e_acessorios,27.0,819.0,1.0,100,16,5,16
d0688f07b0aa9bfd7535de718425d8f5,papelaria,47.0,167.0,4.0,800,35,10,55
ae8a92195eb75e94998a210eeb51693e,esporte_lazer,43.0,513.0,1.0,400,30,5,20
8d77b937d01f4d6ca31ea084ec26fced,relogios_presentes,60.0,415.0,7.0,300,16,2,20
ea44caac707f7f1325182a538007f838,bebes,59.0,809.0,5.0,6600,45,25,35
8ccac7e503c0ba1f7e7b3aafeae52cca,moveis_decoracao,35.0,596.0,4.0,5500,32,32,32
bb706a70fa03c46aa8d5f4a15505ce1a,moveis_escritorio,55.0,594.0,1.0,650,20,12,15
e2acf075e3634e6f0c26e4e88c1bf9d7,moveis_sala,33.0,332.0,1.0,6750,54,18,53
f71c0f4ee48321ba6b82205b2fc9e08f,moveis_decoracao,30.0,669.0,4.0,975,35,25,21
933bdcaec5fb56654d35ffaae48c7068,cama_mesa_banho,48.0,557.0,3.0,250,28,4,18
9239c49d7d0e542d0e12a9023771ef51,construcao_ferramentas_jardim,55.0,2038.0,6.0,155,18,7,14
90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,31.0,502.0,1.0,475,20,16,13
d951b7ee80638f0b34111a091327be42,perfumaria,54.0,522.0,1.0,150,16,12,11
f2a949f938c95d18433bebfb12afe395,automotivo,60.0,1657.0,3.0,650,16,21,18
f18e94c9042a09a45c22444e432c0fe5,esporte_lazer,54.0,493.0,1.0,400,21,26,21
f6bd73f359ad6b91076b19cc0b70b44a,informatica_acessorios,60.0,878.0,5.0,1050,29,16,18
d8347a6f6301cb4343a6e05e095e5871,papelaria,60.0,815.0,5.0,1150,21,15,15
ede2db86fe8aefa5df3788e970819229,pet_shop,43.0,261.0,4.0,950,50,20,20
9e572ff4654f7064419d97a891a8b0fc,cama_mesa_banho,52.0,167.0,1.0,1900,47,7,35
e693be8d8b92c327a28dbadd6abedd0d,papelaria,39.0,1361.0,1.0,300,27,5,23
d7205c0ebebe2744d7c2e44b6d69cc95,cama_mesa_banho,50.0,145.0,3.0,150,26,6,19
f4d1833c85057a25ac14374dda132701,beleza_saude,63.0,1421.0,5.0,200,16,5,11
ee8eb0990ff05d13d55e89350ce16a3d,cama_mesa_banho,44.0,826.0,4.0,600,31,4,17
d0b9d3d449a97f582b325f11b512bfd2,livros_interesse_geral,35.0,1254.0,4.0,1833,17,17,18
f03e2584cfc057f8bf76bf5683955585,brinquedos,38.0,1338.0,2.0,150,16,21,11
ecd4bfa8cb104e8a1655dd59d1332d29,utilidades_domesticas,43.0,165.0,2.0,100,30,8,12
da77fdd937aba84787dbbba9231f79f8,automotivo,59.0,1655.0,3.0,550,16,21,18
b5c114b11d53b6fd85a6a90790f0b479,utilidades_domesticas,30.0,678.0,3.0,267,24,15,12
d5448c89ef7dc8228e12ae75e180ba74,telefonia,44.0,101.0,1.0,100,20,20,20
d0fac709247e97e9b44a5351891ef9f3,automotivo,60.0,968.0,3.0,800,16,16,11
9256d5ffeddcdb1ee516de53414ff1a2,telefonia,59.0,540.0,3.0,300,17,4,12
e40c9663823a220588b8f0c552ff5c03,fashion_roupa_masculina,54.0,275.0,2.0,750,40,6,35
8fae593cc19dca7764e3eea78ec0fd77,telefonia,40.0,1886.0,2.0,300,21,11,14
8cab8abac59158715e0d70a36c807415,esporte_lazer,56.0,1392.0,4.0,1050,40,20,30
ce776bb92d4579d4ea61c2a009a2ab67,relogios_presentes,40.0,262.0,1.0,600,16,27,17
cfe3de98710935b80905117b165e6799,moveis_decoracao,39.0,354.0,1.0,1350,30,30,30
e145fe0be63a7cfdb3b2d57c6769cec1,eletrodomesticos,54.0,246.0,1.0,100,18,8,13
f24fac234abea1ab9560893ecc15a573,automotivo,51.0,1001.0,1.0,3375,47,22,11
d4cd62aeff97bcd3154deb9488f0cc5c,beleza_saude,15.0,726.0,1.0,450,16,2,11
b41f1b93d5b478ecc56bcd6285c3a696,esporte_lazer,57.0,1537.0,5.0,450,30,10,30
a8d952e8e5436a6fe36d24c402d100de,telefonia,60.0,540.0,6.0,300,17,4,11
a1fa8c0b1d3e019af17cb198cefa4691,eletrodomesticos,57.0,137.0,1.0,100,18,8,13
c9bf1f1d7fdb5fa18943e2d9dad5de02,utilidades_domesticas,56.0,1220.0,2.0,500,23,2,23
f706789a48ef8564b44640d0180b1aa7,cama_mesa_banho,39.0,292.0,1.0,1300,41,7,41
cec6ba506483e17644eb48ee6694f5cf,ferramentas_jardim,56.0,354.0,1.0,5050,21,35,21
aba92acbdc38cb3a656015d4fa601a23,telefonia,59.0,502.0,1.0,325,40,10,11
b520bae2a8c9790cac40196cb2025283,moveis_decoracao,40.0,94.0,5.0,200,16,5,20
f97ad9066c718a6cef93dfcf253d3e0d,moveis_decoracao,63.0,886.0,5.0,30000,61,70,65
e71435b372f90893385344e8be3a7696,utilidades_domesticas,43.0,2372.0,1.0,1350,44,11,25
f2f960ea3804c29b5e5834c34082a0f4,fashion_esporte,51.0,511.0,2.0,200,16,12,12
ace77a1ab97b16e1947ee74c5f2d8c64,market_place,50.0,312.0,9.0,600,29,12,23
bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,47.0,2378.0,6.0,4683,45,29,22
9ee22e986a24607377ce379ebda2c666,eletronicos,44.0,293.0,3.0,16850,22,22,18
ea768069ca084e95a752ee7d51a8ff70,automotivo,53.0,2720.0,5.0,975,22,6,13
dbbd95b8c1dfccf8bd20dff9b52688a9,eletroportateis,50.0,481.0,1.0,2500,25,23,32
ebb87ff961b613b4e8c625c25018f9cc,esporte_lazer,50.0,736.0,1.0,2350,60,15,43
a9bd39d11fe4d2d378c44eee9b11d9ce,cama_mesa_banho,58.0,295.0,1.0,550,60,10,40
8d578db76b524efa43a961df4ac2d7d9,automotivo,60.0,1394.0,3.0,2275,33,7,26
e94d9f48ab491b190c0f0bdbd12830ae,relogios_presentes,56.0,559.0,2.0,215,19,13,19
9bda44a359c6f3c4a011c470eaa1708c,perfumaria,37.0,531.0,1.0,500,16,16,16
