,id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm,SK_Produto
254,a963ea4d494221de09b70f1b4a70edbd,informatica_acessorios,58.0,240.0,1.0,150,35,8,11,255
255,ae48f03d1836c1021bf0babdf8b63dbb,utilidades_domesticas,46.0,290.0,1.0,800,20,8,20,256
256,c51dc74a8b5018e82e9e44ef4b647227,perfumaria,60.0,418.0,1.0,650,16,10,11,257
257,8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27.0,868.0,2.0,500,22,16,16,258
258,d24659126d5bbd0b1bacba3e8d17a978,esporte_lazer,32.0,513.0,3.0,250,16,6,20,259
259,dfa872802d781798321a10f1ddadea82,construcao_ferramentas_seguranca,58.0,1720.0,3.0,200,17,7,17,260
260,984a3b9f9bb4c8feb319da951212696e,cool_stuff,20.0,740.0,1.0,50,40,30,50,261
261,b1060f179d7f706565e347fbe00bf1b8,beleza_saude,32.0,1046.0,1.0,328,20,14,18,262
262,f66bfba86b78fa48e0834bb209e1555a,cama_mesa_banho,32.0,306.0,1.0,1950,58,15,46,263
263,f911903162e5c7cfa48e5b803068b091,construcao_ferramentas_construcao,56.0,290.0,2.0,400,20,5,20,264
264,96bcd2d5266412b1a43593fe5b904536,ferramentas_jardim,41.0,394.0,1.0,2700,16,30,25,265
265,c20fbbd4ccf2f7da70e150689a6a905f,perfumaria,47.0,723.0,1.0,455,21,15,17,266
266,e8221ea20065e9f3bd2efda98b807cd3,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150,16,6,20,267
267,9b76503b35ee45adf532e291d5c7de0d,cama_mesa_banho,51.0,115.0,1.0,2200,45,25,35,268
268,e6d528652daa9f45b90b855c0596bfbf,casa_conforto,55.0,200.0,2.0,450,45,15,35,269
269,fac0337908b983ba98c810f03d25f278,cama_mesa_banho,49.0,729.0,1.0,3850,20,30,30,270
270,d4de08feff9533e02efa79613935336e,cama_mesa_banho,53.0,681.0,1.0,1250,19,17,22,271
271,91e6a181c1ebe734ab459822cee89763,relogios_presentes,47.0,528.0,3.0,850,48,16,25,272
272,b687f7d54b34a215172bf55f9584584a,ferramentas_jardim,49.0,374.0,1.0,900,30,10,20,273
273,af8215adef2df1e9e66642f159e81e55,relogios_presentes,52.0,585.0,1.0,400,20,11,19,274
274,ed9b924bdbd0fd22c60aba6dddfbb6e5,audio,60.0,1046.0,1.0,675,22,9,16,275
275,bc86251d831265a9937ccfccecd6c224,automotivo,59.0,867.0,5.0,1500,68,9,33,276
276,d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,25.0,267.0,2.0,1550,35,30,40,277
277,b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,46.0,1969.0,1.0,683,31,16,16,278
278,fc37e09bb4dadd1eef5e92e954b1c72e,bebes,51.0,1243.0,2.0,500,30,6,23,279
279,ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,52.0,1113.0,2.0,300,20,34,44,280
280,9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,44.0,820.0,1.0,350,16,16,15,281
281,c8149a123a4dccdd873b3de1e7867bba,cool_stuff,51.0,425.0,1.0,250,16,12,11,282
282,bdb0b11a36aed4d0d862a7037c838560,telefonia,45.0,742.0,3.0,383,16,12,13,283
283,9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,56.0,1173.0,1.0,1300,30,16,16,284
284,c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44.0,744.0,1.0,4300,16,15,11,285
285,c244b71b9f393724eaf2792a96427931,moveis_decoracao,59.0,589.0,1.0,400,17,8,17,286
286,f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,58.0,262.0,1.0,1400,25,10,25,287
287,e1bb819e98ca4d6153c28872921f171e,automotivo,56.0,1108.0,6.0,450,20,15,15,288
288,cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,54.0,660.0,1.0,154,17,10,13,289
289,d400b62525c30cb8ec0786613bb0d93f,eletroportateis,58.0,613.0,1.0,650,16,10,16,290
290,9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,34.0,1122.0,2.0,100,18,11,14,291
291,e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,52.0,646.0,1.0,400,16,30,20,292
292,9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800,30,6,20,293
293,ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54.0,687.0,2.0,1150,32,5,30,294
294,a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58.0,678.0,1.0,1250,19,17,22,295
295,ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,60.0,950.0,2.0,1300,42,12,20,296
296,f0ea71b6e2ab4cb3bd8f5ba522a25a56,,,,,1300,30,20,30,297
297,fedccbd5e370e8ddb7aae6fb4cb70347,,,,,1200,20,20,20,298
298,ef1c1ac9af94321c7af51e984279cb6b,construcao_ferramentas_construcao,58.0,138.0,6.0,14900,48,30,48,299
299,afb0d399cb1dec68de437eec41c94fad,telefonia,58.0,733.0,6.0,100,18,6,14,300
300,e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0,1150,27,15,16,301
301,f3979f97b4913d696bbe9c7c425c5e4e,bebes,36.0,654.0,3.0,18667,88,28,67,302
302,d8160f4d642dacdcdb00f26b434a6033,pet_shop,42.0,244.0,4.0,4050,30,53,30,303
303,96341c5bd303e04bee20bcd01431dfaf,artigos_de_festas,60.0,430.0,1.0,200,16,6,11,304
304,e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57.0,651.0,1.0,500,25,15,20,305
305,d48782d1a53a65a84d63efd6aabd4f03,construcao_ferramentas_construcao,38.0,409.0,2.0,8817,43,24,47,306
306,914a1be6110e7ce3289dbf55ec0d9704,cool_stuff,58.0,989.0,1.0,2050,42,25,15,307
307,ae4a8a8e8a8f8850c720e68c182b1625,eletronicos,60.0,300.0,4.0,24050,80,30,60,308
308,dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,59.0,1935.0,3.0,300,27,11,15,309
309,ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,55.0,266.0,3.0,667,20,17,18,310
310,f50df9b142a624bf4c4d8495489a207e,brinquedos,60.0,804.0,1.0,600,23,25,20,311
311,f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,59.0,374.0,2.0,1450,38,31,24,312
312,c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28.0,1252.0,3.0,400,20,30,11,313
313,e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47.0,1090.0,1.0,850,16,14,11,314
314,9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35.0,1101.0,1.0,250,42,2,30,315
315,bdf5efab9b8b85e6a49603007646f763,livros_tecnicos,25.0,2021.0,1.0,213,21,2,14,316
316,e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,60.0,196.0,4.0,1150,30,30,30,317
317,dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,58.0,1969.0,2.0,3000,69,11,11,318
318,b6665355b9d865e088250a5c8d7b36c1,brinquedos,58.0,246.0,1.0,300,37,20,20,319
319,b415213dee0b8051901b7ebe5a6b99f4,fashion_bolsas_e_acessorios,51.0,1081.0,1.0,415,23,19,18,320
320,aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,49.0,472.0,1.0,700,20,15,20,321
321,913dfadde395f6049127173cfbb96121,informatica_acessorios,24.0,718.0,2.0,200,41,2,29,322
322,91ad72a5e0313d764d9603f18f2c3658,telefonia,59.0,486.0,1.0,253,20,10,18,323
323,cedc0a95516e84ab083db0319e55003f,automotivo,58.0,1590.0,4.0,7350,24,69,53,324
324,ca078ba5884f07fd8e2ec7f7b13556f1,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0,4400,27,27,37,325
325,c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,49.0,1216.0,1.0,1600,20,20,20,326
326,d88cd106d68ac93feccee719004d247d,informatica_acessorios,25.0,153.0,3.0,250,16,15,15,327
327,af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200,24,2,17,328
328,dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,26.0,3694.0,1.0,300,20,10,15,329
329,b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58.0,1042.0,1.0,2000,28,8,15,330
330,ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900,30,6,30,331
331,a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,55.0,716.0,1.0,1400,25,35,35,332
332,a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100,25,22,21,333
333,c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450,23,7,23,334
334,d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200,34,8,22,335
335,f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700,34,10,34,336
336,95e18e6f72e096de84ad972456780aa0,beleza_saude,49.0,166.0,1.0,325,25,10,13,337
337,da86f2cc2faf840b7b86390726b88905,perfumaria,37.0,107.0,2.0,200,22,3,11,338
338,95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950,40,6,35,339
339,e9f4a2b16f44a27e454037659cceb20f,automotivo,47.0,84.0,2.0,200,32,8,26,340
340,af5dce27d2097e3cbfeb25ad9eac092c,cool_stuff,52.0,330.0,1.0,1650,33,44,19,341
341,99d1f27bf9ea0392ab69d0203c6efdc4,perfumaria,60.0,1772.0,1.0,150,16,16,15,342
342,b7f70c625521ad94f77e9aa1218fd9fa,pet_shop,60.0,1614.0,1.0,2900,83,82,12,343
343,99b4596b82b6f75d453160c9c75e01f4,artigos_de_festas,36.0,378.0,1.0,1550,23,17,18,344
344,9e3fb85220e7c0d45fab9a93288ec717,automotivo,52.0,1304.0,1.0,200,18,9,13,345
345,e834949329e7a91948b7c8a01f508b6d,papelaria,51.0,59.0,1.0,100,16,5,16,346
346,9a3d13559997d2639ebd02e75913b799,beleza_saude,51.0,495.0,1.0,233,18,16,14,347
347,ca26080d8f0fa848c329fe732f5e34e8,,,,,1800,25,25,25,348
348,bae8ac5e125a98fe445bc17714104709,malas_acessorios,57.0,455.0,3.0,10700,40,100,16,349
349,bfd9a39f1774d4ca8773f1f42f09d187,bebes,60.0,849.0,5.0,750,50,5,40,350
350,b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44.0,233.0,5.0,461,18,10,14,351
351,f7740e5b4337a3cc4a8a204553101a85,beleza_saude,43.0,876.0,2.0,543,30,12,16,352
352,a928a2cfd4d897610150b956e89a4e56,cama_mesa_banho,58.0,774.0,1.0,1550,32,8,29,353
353,bfae0d55eef43da69474aadac456cbe4,esporte_lazer,56.0,1494.0,1.0,300,20,20,20,354
354,8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,47.0,886.0,4.0,500,30,14,16,355
355,f99af3a3d10f7a52df7eb10abd1b72be,telefonia,55.0,880.0,3.0,50,18,6,11,356
356,bb9aa579b534cb9d96b38fcac94759b6,eletronicos,55.0,1702.0,5.0,750,21,10,14,357
357,a24b0a4730a6f5b13a3502fb5065a814,moveis_decoracao,50.0,314.0,1.0,400,40,15,40,358
358,d6637aee74ba05e42bc17a047c335209,beleza_saude,55.0,1181.0,1.0,250,16,11,14,359
359,aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,49.0,375.0,2.0,2000,20,40,30,360
360,ce87eb0f80420c505b53adef21bf93d6,livros_tecnicos,18.0,612.0,1.0,500,23,2,16,361
361,f997c8ca952938be7b2d487f761c7e76,telefonia_fixa,50.0,78.0,1.0,99,22,3,16,362
362,aea89e156fe6705b458e900a8790af90,esporte_lazer,45.0,179.0,1.0,1150,16,12,12,363
363,dd1b2eb34840957a13204dd3dbc588bd,cool_stuff,52.0,673.0,1.0,175,30,20,25,364
364,cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,57.0,991.0,1.0,217,17,13,15,365
365,a2b35668d3b4c6f34b35c9f702ecc5b9,fashion_bolsas_e_acessorios,42.0,831.0,1.0,100,16,5,16,366
366,bad25f9c179bd093af5ce28af7fd40f5,informatica_acessorios,36.0,218.0,1.0,900,30,14,11,367
367,9291234bfd76d396f56b5175d435dd84,moveis_decoracao,40.0,274.0,1.0,200,27,10,12,368
368,f5287cac0d71b68c9cbf57fe0e19181e,automotivo,49.0,199.0,1.0,2800,95,7,33,369
369,de7d3a484ee73d0be8b0b3518f910201,esporte_lazer,56.0,1100.0,2.0,300,30,20,40,370
370,b4c8d3313b98fd124a787b571ac94148,utilidades_domesticas,58.0,102.0,1.0,200,30,40,30,371
371,c24f692e0f20f854c24c31517610ba7c,telefonia,54.0,1057.0,6.0,200,18,3,16,372
372,c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,64.0,409.0,2.0,10900,45,15,35,373
373,9b393d3360316521a943267765a47fbf,beleza_saude,52.0,572.0,1.0,300,17,14,14,374
374,d3f4f3de0f4576184674937d1e9cecca,brinquedos,51.0,122.0,4.0,450,20,31,30,375
375,9b191ab94826390cd135c837fb7bc881,cama_mesa_banho,56.0,729.0,1.0,2700,20,30,30,376
376,b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,58.0,663.0,1.0,4200,34,10,38,377
377,9ce90721c582bede1c152150a883b801,brinquedos,54.0,240.0,1.0,300,20,20,20,378
378,a56af7192032f295ac582a2d70e4caba,telefonia,57.0,1887.0,2.0,600,23,18,20,379
379,97593959fc8ee0c67ac6c5a33fe61f4b,relogios_presentes,55.0,943.0,4.0,450,16,11,12,380
380,96f6baf4d6a2f7c90932573600903489,casa_conforto,30.0,503.0,1.0,700,18,12,18,381
381,e4003447524c275bcd706d07068b3f3d,telefonia,25.0,287.0,1.0,75,19,3,11,382
382,d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50.0,589.0,2.0,600,19,10,15,383
383,baf76b06184501269d8e44228cc940ac,automotivo,60.0,332.0,2.0,100,16,5,16,384
384,c2df3d01bc5d236c85400b0d432bf97b,consoles_games,15.0,728.0,1.0,110,17,2,14,385
385,98600823ba81f3ba76386dac7c31ee06,beleza_saude,47.0,1115.0,3.0,125,24,12,20,386
386,e29f2f8197f332ab172ad9ea6566853d,informatica_acessorios,59.0,445.0,1.0,133,16,12,15,387
387,dd7a209a646c04c176d7e9e9c855eeac,esporte_lazer,51.0,546.0,3.0,750,23,28,38,388
388,e7ef7e0bc312196681f8304cf7ddd92e,automotivo,37.0,269.0,3.0,6700,70,25,22,389
389,bc7496ccc90a64c022a56021c65c9cda,utilidades_domesticas,28.0,238.0,1.0,150,26,16,16,390
390,c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,42.0,331.0,1.0,550,23,37,35,391
391,a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25.0,253.0,3.0,7000,25,25,25,392
392,b98546b83abd474d9517e36a1eddbc22,esporte_lazer,56.0,617.0,3.0,1100,32,9,21,393
393,a1766f2d27b4e90a0d78d8e115295399,perfumaria,58.0,942.0,2.0,450,16,16,22,394
394,fddede0d4854d07dbb9bcf3b090697f3,automotivo,53.0,357.0,2.0,500,16,16,12,395
395,a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51.0,231.0,1.0,2100,40,6,29,396
396,cb57afec681197430ddab41d90304aba,esporte_lazer,55.0,416.0,1.0,400,22,5,20,397
397,ffa5d8273d8e03363bb4014de3f89dce,pet_shop,50.0,619.0,5.0,1150,40,20,30,398
398,95b6e8160fbea38f306a26e66a6465a3,automotivo,59.0,555.0,1.0,4500,59,10,59,399
399,ac4005f3f9d2fba6bb8feb0ee1dc1395,utilidades_domesticas,30.0,167.0,1.0,2150,21,4,71,400
400,d31bf2a9527a3b785e229da07cbb86af,utilidades_domesticas,30.0,299.0,2.0,250,16,23,14,401
401,fe705ffbaa3804c5562b8b1046157a6c,beleza_saude,46.0,803.0,1.0,350,22,3,15,402
402,e9896cd67d67e394cc2d3b0ecfd11eb2,malas_acessorios,56.0,488.0,3.0,17150,36,48,56,403
403,fc5c33cddd49638580cfe9fec90aa943,bebes,16.0,978.0,1.0,300,16,8,11,404
404,aeb4a18fc6dad1f6cb6474d69f634ad2,cama_mesa_banho,55.0,617.0,1.0,6400,30,30,30,405
405,b7ffd29379437fd3b580dd2deb8e50c4,cama_mesa_banho,59.0,497.0,2.0,1350,50,11,11,406
406,c9cfa62f6407e7bad1a59a8ad7255d4e,telefonia,56.0,214.0,2.0,200,22,16,16,407
407,94e25ee525bdcdce608d423d902a0372,alimentos_bebidas,58.0,457.0,3.0,2950,17,22,17,408
408,a53e969a04fa632529307e0e04d4c68a,informatica_acessorios,54.0,90.0,2.0,100,16,8,11,409
409,b8fd372c103037c02e9898f76ba0ab4c,cool_stuff,35.0,240.0,3.0,130,100,25,35,410
410,ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao,33.0,106.0,2.0,250,20,20,20,411
411,c7b17e51e4a7c527e89a7d5cf6f2415a,construcao_ferramentas_construcao,56.0,1133.0,1.0,4200,30,20,20,412
412,dd28e3f8ffd0e519d30839eb27ccfae3,informatica_acessorios,55.0,956.0,3.0,239,27,8,16,413
413,a853bf1a5f8d9f04f5df123168164720,livros_importados,63.0,1071.0,7.0,1300,29,9,18,414
414,8f4735c09292c695473969af57466365,fashion_bolsas_e_acessorios,60.0,83.0,1.0,200,16,2,11,415
415,bcac2cdcd851929a5caa3e1508d5abc9,utilidades_domesticas,45.0,928.0,1.0,800,39,6,28,416
416,dfb6e01f3415c48d80b21a9c1dd97697,construcao_ferramentas_construcao,59.0,274.0,1.0,150,24,13,13,417
417,b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,50.0,214.0,4.0,1600,25,9,17,418
418,ca4a58d8a97a4e1c5822292d4cfcb4b6,fashion_bolsas_e_acessorios,35.0,385.0,1.0,100,17,3,12,419
419,e4f7023069a24c2297617d935f783a5c,informatica_acessorios,52.0,294.0,2.0,1000,20,20,20,420
420,ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60.0,473.0,1.0,600,30,4,20,421
421,b61d1388a17e3f547d2bc218df02335b,,,,,350,16,6,11,422
422,c828d9e817355cc55ab8a449b2299f25,consoles_games,48.0,691.0,2.0,317,20,7,16,423
423,cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33.0,94.0,1.0,18450,68,21,42,424
424,ddddff18d8f990347156c317421df46d,malas_acessorios,47.0,114.0,1.0,1000,35,10,34,425
425,f7e0b1caf4e8709c62147484d5b1aa6a,perfumaria,55.0,310.0,3.0,200,20,5,13,426
426,9af87df86e72ade39565a7b20d8cecd3,beleza_saude,40.0,774.0,1.0,625,16,14,15,427
427,b9adb2d8377c195da59e75743dbb7133,,,,,200,16,2,11,428
428,d0c59b22539b0b391e5834a1dae7caa8,brinquedos,35.0,272.0,2.0,350,19,22,17,429
429,eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57.0,1268.0,2.0,102,20,6,13,430
430,ea697d5bbca113fdf96cf66f7aa135c8,beleza_saude,36.0,668.0,1.0,650,16,40,11,431
431,919f371545037a68a1585ef9f0b9494a,climatizacao,52.0,1427.0,1.0,10050,51,49,24,432
432,a7f2b139c27a47d32a6ab4529c65c134,relogios_presentes,59.0,168.0,3.0,200,16,2,11,433
433,c2c951d6f458fe552a49dcd590bdb4a6,cama_mesa_banho,55.0,661.0,1.0,1200,35,3,30,434
434,df3975eccff1508fbdf8874d3b4edadc,livros_tecnicos,53.0,1909.0,1.0,500,25,4,18,435
435,c2c4115f38ec8f43e1052cf0735e289b,moveis_decoracao,39.0,202.0,1.0,2300,40,10,30,436
436,e8f625d123fb9e3cdf3e99bda7db0db1,esporte_lazer,54.0,664.0,1.0,250,22,10,15,437
437,c83bfa25f218562a2db2cb8abce10e1e,telefonia_fixa,63.0,150.0,2.0,100,16,16,16,438
438,9892435c317b92530812ef9fe68cffc6,fashion_bolsas_e_acessorios,51.0,731.0,1.0,200,16,2,11,439
439,c76ce8f19e21cfc8226f0551ed5da750,cool_stuff,54.0,940.0,1.0,1800,42,25,15,440
440,926ecae86335e45fea05e1e39e9a5be9,utilidades_domesticas,51.0,339.0,2.0,9500,42,54,25,441
441,ceeba7d5636e59173cc5f484e913db3d,,,,,30000,65,65,65,442
442,e5d51a994a31fdaf8d7ec087d31a9576,beleza_saude,44.0,610.0,1.0,600,26,6,18,443
443,b9055c6417cea84a8198fec56ff6148f,construcao_ferramentas_iluminacao,58.0,291.0,1.0,2350,30,30,30,444
444,995e25d9b46dee183004994645768d95,esporte_lazer,57.0,722.0,4.0,500,16,15,20,445
445,f9aa001a859b11fd798bb386f3d07eb0,pet_shop,54.0,802.0,17.0,9000,33,30,44,446
446,be19e1611a6015a66266d199ff3ccce0,consoles_games,38.0,456.0,1.0,150,29,2,16,447
447,d2806dfb8e3474bcba8b5bcd771ff12c,brinquedos,58.0,789.0,2.0,790,28,24,31,448
448,da37b504ecf6099b4f8af452ebdab0cc,bebes,39.0,1285.0,2.0,8200,40,35,35,449
449,e337509290028e0c81c0ac93d7b1234e,automotivo,46.0,2145.0,8.0,18000,50,20,20,450
450,b1fa0cf0885504d458c2a48e376ea087,moveis_decoracao,52.0,603.0,2.0,1200,65,12,12,451
451,9d358fd2a77935cffa32834b50cfb21e,cool_stuff,53.0,953.0,1.0,1200,42,25,15,452
452,de907886b218bfa2e0097c1fdff81785,eletronicos,60.0,443.0,2.0,100,22,4,11,453
453,d82bca823d7ea924fb38e011970205dd,moveis_decoracao,49.0,1720.0,2.0,600,65,11,11,454
454,a93ad122024312ca432da7f7b32474b4,cama_mesa_banho,48.0,267.0,1.0,1588,48,12,44,455
455,98bf9f3941be6afbca9ea37f8eb0c466,pet_shop,40.0,287.0,6.0,1400,20,16,22,456
456,ac01b71ddb644fe8806e71a6030accf9,moveis_decoracao,29.0,250.0,2.0,800,32,6,28,457
457,f110a8fd4a8052d5717ce2adc2bb71d0,esporte_lazer,57.0,1176.0,4.0,3350,66,6,43,458
458,b76d57984db550fe9e6f3ad3467e3025,market_place,63.0,1498.0,4.0,1800,20,40,21,459
459,a7bbff32c7321478b29f924301a1867d,utilidades_domesticas,31.0,322.0,2.0,300,25,6,15,460
460,b88d27345de2feed45475bb48cca74b1,papelaria,55.0,787.0,2.0,300,16,5,17,461
461,c72f08f769081bfde2959e39c5bde5d4,perfumaria,43.0,478.0,1.0,100,20,20,20,462
462,c857b96593773e940454e76efa8eabb3,moveis_decoracao,55.0,133.0,1.0,700,35,4,30,463
463,ceae7ba6df69ce2b3d1ec03bcfafc31a,automotivo,59.0,586.0,3.0,1125,60,8,33,464
464,d53b2798a5e86b8db90ea3c4855cb409,brinquedos,44.0,952.0,3.0,200,20,25,25,465
465,a861fc3f9efc96a2aa2f90a1e8a41875,utilidades_domesticas,56.0,217.0,1.0,400,17,11,11,466
466,980ecbcc15fe174ec1e5757c4d75b1bf,agro_industria_e_comercio,48.0,157.0,1.0,250,17,3,10,467
467,9914c493622d54a4297b480620db7cd7,ferramentas_jardim,45.0,434.0,2.0,5903,38,31,33,468
468,d19284bf0893e07e80c26fe4ad33458e,moveis_decoracao,47.0,1750.0,4.0,2550,105,3,70,469
469,cb5df9426d14898cd286c3c5ac0b8cea,automotivo,51.0,840.0,1.0,6800,45,20,45,470
470,9739d07ec835e1c66eedb9a6df402bd5,cool_stuff,44.0,354.0,5.0,900,43,21,26,471
471,cb2a50959c992d8d56a80c45b59e0441,esporte_lazer,51.0,236.0,2.0,400,38,26,26,472
472,c3f538a01c95c92ddb8055bcfc6f4bd0,instrumentos_musicais,48.0,2756.0,3.0,350,17,7,11,473
473,f3ff1b0df51e4b86a6dc168c8bfe7dc9,moveis_decoracao,63.0,394.0,1.0,1650,45,15,35,474
474,fda6a1e500285956c972ec2fe10f4923,alimentos_bebidas,52.0,1412.0,1.0,1850,20,20,20,475
475,a669398f595527fc03acc1ebda6b3cce,beleza_saude,58.0,905.0,2.0,300,20,10,15,476
476,d332776387e352fbd83df0136cf05db1,esporte_lazer,60.0,1483.0,1.0,100,20,8,16,477
477,cabf8b8ae04dbb649a84f493660febbe,moveis_decoracao,54.0,553.0,1.0,1200,35,9,25,478
478,b0069f9a7b1811276378d64200846ea3,eletronicos,47.0,653.0,1.0,150,16,16,16,479
479,9474f3c0da0c4fd0bdf88cf6ac1b5d04,moveis_decoracao,51.0,208.0,3.0,200,55,6,55,480
480,c47d256557f7fa30144ecea5722eebc2,papelaria,59.0,307.0,2.0,8350,38,30,28,481
481,edffab3eae08991a067c2c7664821661,moveis_decoracao,55.0,1646.0,1.0,300,16,6,11,482
482,a8115d34a4b7b74388da609692162c37,informatica_acessorios,34.0,1080.0,2.0,250,41,2,29,483
483,f0bc8fe90b1c3901a14ba52f6aa17273,telefonia,60.0,549.0,4.0,100,18,12,16,484
484,d248fe1e952b5b5d62572369cc23ac3c,relogios_presentes,34.0,608.0,3.0,600,23,19,15,485
485,9d29a021677d35a6b84c543bbdbcf120,utilidades_domesticas,50.0,205.0,1.0,800,16,11,18,486
486,9f69acd4da62618a3f6365b732d00ccd,,,,,850,27,13,21,487
487,d9d1f8a93d1a991de6f45594b717b858,informatica_acessorios,57.0,2637.0,3.0,1000,20,25,20,488
488,bd481cb85531aa8ef9c09eb9e6a9e0a9,fashion_bolsas_e_acessorios,27.0,819.0,1.0,100,16,5,16,489
489,d0688f07b0aa9bfd7535de718425d8f5,papelaria,47.0,167.0,4.0,800,35,10,55,490
490,ae8a92195eb75e94998a210eeb51693e,esporte_lazer,43.0,513.0,1.0,400,30,5,20,491
491,8d77b937d01f4d6ca31ea084ec26fced,relogios_presentes,60.0,415.0,7.0,300,16,2,20,492
492,ea44caac707f7f1325182a538007f838,bebes,59.0,809.0,5.0,6600,45,25,35,493
493,8ccac7e503c0ba1f7e7b3aafeae52cca,moveis_decoracao,35.0,596.0,4.0,5500,32,32,32,494
494,bb706a70fa03c46aa8d5f4a15505ce1a,moveis_escritorio,55.0,594.0,1.0,650,20,12,15,495
495,e2acf075e3634e6f0c26e4e88c1bf9d7,moveis_sala,33.0,332.0,1.0,6750,54,18,53,496
496,f71c0f4ee48321ba6b82205b2fc9e08f,moveis_decoracao,30.0,669.0,4.0,975,35,25,21,497
497,933bdcaec5fb56654d35ffaae48c7068,cama_mesa_banho,48.0,557.0,3.0,250,28,4,18,498
498,9239c49d7d0e542d0e12a9023771ef51,construcao_ferramentas_jardim,55.0,2038.0,6.0,155,18,7,14,499
499,90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,31.0,502.0,1.0,475,20,16,13,500
500,d951b7ee80638f0b34111a091327be42,perfumaria,54.0,522.0,1.0,150,16,12,11,501
501,f2a949f938c95d18433bebfb12afe395,automotivo,60.0,1657.0,3.0,650,16,21,18,502
502,f18e94c9042a09a45c22444e432c0fe5,esporte_lazer,54.0,493.0,1.0,400,21,26,21,503
503,f6bd73f359ad6b91076b19cc0b70b44a,informatica_acessorios,60.0,878.0,5.0,1050,29,16,18,504
504,d8347a6f6301cb4343a6e05e095e5871,papelaria,60.0,815.0,5.0,1150,21,15,15,505
505,ede2db86fe8aefa5df3788e970819229,pet_shop,43.0,261.0,4.0,950,50,20,20,506
506,9e572ff4654f7064419d97a891a8b0fc,cama_mesa_banho,52.0,167.0,1.0,1900,47,7,35,507
507,e693be8d8b92c327a28dbadd6abedd0d,papelaria,39.0,1361.0,1.0,300,27,5,23,508
